1 0,883 path: 1 
1060 3,68567706000001E-07 path: 2 2 2 1 0 1 
1061 1,07304522E-06 path: 2 2 2 1 0 0 
1062 8,91094074000003E-07 path: 2 2 2 1 0 2 
1063 4,25485756800001E-05 path: 2 2 2 1 2 
1064 6,72267495744002E-06 path: 2 2 2 1 2 1 
1065 1,95723448128001E-05 path: 2 2 2 1 2 0 
1066 1,62535559097601E-05 path: 2 2 2 1 2 2 
1067 1,80273600000001E-05 path: 2 2 2 0 
1068 9,35619984000003E-06 path: 2 2 2 0 1 
1069 1,47827957472E-06 path: 2 2 2 0 1 1 
1070 4,30385192640001E-06 path: 2 2 2 0 1 0 
1071 3,57406833888001E-06 path: 2 2 2 0 1 2 
1072 4,50684000000001E-07 path: 2 2 2 0 0 
1073 7,12080720000002E-08 path: 2 2 2 0 0 1 
1074 2,07314640000001E-07 path: 2 2 2 0 0 0 
1075 1,72161288000001E-07 path: 2 2 2 0 0 2 
1076 8,22047616000003E-06 path: 2 2 2 0 2 
1077 1,29883523328E-06 path: 2 2 2 0 2 1 
1078 3,78141903360001E-06 path: 2 2 2 0 2 0 
1079 3,14022189312001E-06 path: 2 2 2 0 2 2 
1080 5,55843600000002E-05 path: 2 2 2 2 
1081 2,88482828400001E-05 path: 2 2 2 2 1 
1082 4,55802868872001E-06 path: 2 2 2 2 1 1 
1083 1,32702101064E-05 path: 2 2 2 2 1 0 
1084 1,102004404488E-05 path: 2 2 2 2 1 2 
1085 1,389609E-06 path: 2 2 2 2 0 
1086 2,19558222000001E-07 path: 2 2 2 2 0 1 
1087 6,39220140000002E-07 path: 2 2 2 2 0 0 
1088 5,30830638000002E-07 path: 2 2 2 2 0 2 
1089 2,53464681600001E-05 path: 2 2 2 2 2 
1090 4,00474196928001E-06 path: 2 2 2 2 2 1 
1091 1,16593753536E-05 path: 2 2 2 2 2 0 
1092 9,68235083712003E-06 path: 2 2 2 2 2 2 

